"","hhid","pnum","pumsSerialNo","persType","persTypeDetailed","age","gender","industry","schlGrade","educLevel","workPlaceType","workPlaceTaz","workPlaceMaz","schoolType","schoolTaz","schoolMaz","usualCarId","dailyActivityPattern","specEvtParticipant","jointTour1Role","jointTour2role","obPeChauffBund1","obPeChauffBund2","obPeChauffBund3","obRsChauffBund","obPePassBund","obRsPassBund","ibPeChauffBund1","ibPeChauffBund2","ibPeChauffBund3","ibRsChauffBund","ibPePassBund","ibRsPassBund","studentDorm","studentRent","activityString"
"768945",368597,1,2009000706048,1,1,40,1,23,0,11,2,3260,3260,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-62-0-7-0-5-0]"
"768946",368597,2,2009000706048,2,4,36,2,44,0,9,1,2134,22133,0,0,0,1,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-411-411-411-9-8-61-0-411-411-0-7-0]"
"768947",368597,3,2009000706048,7,19,10,1,0,3,2,0,0,0,1,2104,22103,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-411-3-0]"
"768948",368597,4,2009000706048,7,19,7,1,0,3,2,0,0,0,1,2104,22103,-1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-411-411-3-411-0-7-0]"
"768949",368597,5,2009000706048,8,22,5,2,0,1,1,0,0,0,1,2096,22095,-1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-3-0-7-0]"
"772327",369717,1,2008001150976,1,1,64,1,61,0,9,2,3262,3262,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-61-0]"
"772328",369717,2,2008001150976,1,1,63,2,54,0,15,2,2141,22140,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-61-0]"
"780221",372702,1,2011001126912,1,1,37,1,23,0,6,2,2138,22137,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"780222",372702,2,2011001126912,1,1,35,2,32,0,9,2,2140,22139,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"780799",372956,1,2009000050688,1,1,60,2,62,0,14,2,3262,3262,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-5-42-61-61-0-5-0-1-0]"
"783366",374085,1,2007001202688,1,1,36,1,48,0,11,2,2159,22158,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-8-15-15-15-5-0-9-0]"
"783367",374085,2,2007001202688,1,1,33,2,55,0,13,2,1987,21986,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-8-0]"
"783368",374085,3,2007001202688,8,21,3,1,0,0,1,0,0,0,1,1977,21976,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"784837",374746,1,2011000078336,1,1,60,2,51,0,13,2,59,20058,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-9-0-8-0]"
"786182",375333,1,2011000471552,1,1,43,1,81,0,11,2,2132,22131,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-42-0]"
"786183",375333,2,2011000471552,1,1,38,2,62,0,12,2,1843,21842,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-42-73-0]"
"786184",375333,3,2011000471552,6,17,17,2,0,5,7,0,0,0,1,2104,22103,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"786990",375624,1,2008000888832,1,1,36,2,52,0,13,2,1960,21959,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-15-8-15-15-15-61-0]"
"786991",375624,2,2008000888832,1,1,42,1,44,0,9,2,2149,22148,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-1-72-1-0]"
"786992",375624,3,2008000888832,4,13,61,1,0,0,11,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-9-5-72-5-0]"
"793246",378215,1,2007001202688,1,1,36,1,48,0,11,2,3258,3258,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-1-0-8-0]"
"793247",378215,2,2007001202688,1,1,33,2,55,0,13,2,3260,3260,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[0-1-412-0]"
"793248",378215,3,2007001202688,8,21,3,1,0,0,1,0,0,0,1,2207,22206,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"[0-3-0]"
"795946",379242,1,2011000995840,1,1,47,1,33,0,13,2,25,20024,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"795947",379242,2,2011000995840,4,13,44,2,0,0,12,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-8-0]"
"797195",379732,1,2011000209408,1,1,32,1,33,0,14,2,2119,22118,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"797196",379732,2,2011000209408,4,13,33,2,0,0,13,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"797197",379732,3,2011000209408,8,21,3,2,0,1,2,0,0,0,2,2173,22172,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"797198",379732,4,2011000209408,8,21,1,2,0,0,0,0,0,0,2,2173,22172,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"798579",380214,1,2009000706048,1,1,37,1,44,0,13,2,2021,22020,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-1-0]"
"798580",380214,2,2009000706048,4,13,37,2,0,0,11,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-411-0-72-0-411-0-73-0-5-0]"
"798581",380214,3,2009000706048,7,19,8,1,0,3,2,0,0,0,1,2200,22199,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"798582",380214,4,2009000706048,7,20,5,1,0,2,2,0,0,0,1,1078,21077,-1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-3-0-5-0]"
"798583",380214,5,2009000706048,8,21,2,2,0,0,0,0,0,0,2,2174,22173,-1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
"805423",383051,1,2009001361408,4,13,64,1,0,0,6,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-62-0]"
"805572",383126,1,2011001389056,1,1,58,1,54,0,13,1,2184,22183,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-0-15-0]"
"805573",383126,2,2011001389056,1,1,57,2,54,0,10,2,3258,3258,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"808317",384050,1,2011001389056,1,1,53,2,62,0,12,2,146,20145,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-15-0-72-0]"
"810024",384815,1,2007000285184,4,13,63,2,0,0,13,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"810025",384815,2,2007000285184,1,1,32,1,56,0,9,1,2192,22191,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-42-5-42-0]"
"811121",385343,1,2010001047552,2,4,53,2,61,0,11,2,3260,3260,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-42-0-5-7-0-61-0-5-0]"
"811122",385343,2,2010001047552,1,1,55,1,42,0,11,2,3260,3260,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-8-9-9-72-0-5-7-0]"
"811123",385343,3,2010001047552,1,1,31,1,92,0,9,2,1729,21728,0,0,0,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-8-72-1-9-73-0-5-7-0]"
"811124",385343,4,2010001047552,4,13,24,1,0,0,11,0,0,0,0,0,0,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0-6-0-5-7-0]"
"811125",385343,5,2010001047552,8,22,5,1,0,0,1,0,0,0,2,2192,22191,-1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-6-0-5-7-0]"
"824005",389738,1,2010000523264,4,13,58,1,0,0,11,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-9-0]"
"824006",389738,2,2010000523264,1,1,47,2,61,0,14,1,2203,22202,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"824007",389738,3,2010000523264,4,13,26,1,0,0,9,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-73-8-0]"
"824008",389738,4,2010000523264,1,3,27,1,62,7,13,2,2130,22129,2,2184,22183,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"824009",389738,5,2010000523264,1,3,23,2,72,6,11,2,1988,21987,2,149,20148,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-9-73-0]"
"825762",390391,1,2010000785408,1,1,48,1,42,0,14,2,3260,3260,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-5-0]"
"825763",390391,2,2010000785408,1,1,47,2,42,0,13,2,3260,3260,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-5-0]"
"825764",390391,3,2010000785408,6,16,18,1,56,5,9,2,2091,22090,1,2087,22086,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-71-0]"
"825765",390391,4,2010000785408,7,19,14,1,0,4,4,0,0,0,1,2124,22123,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"828203",391134,1,2007000809472,1,1,52,1,44,0,12,2,3260,3260,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0-6-0-5-8-72-0]"
"828204",391134,2,2007000809472,2,4,60,2,61,0,9,2,2181,22180,0,0,0,-1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-9-0-6-0-72-0]"
"830162",391799,1,2008000495616,4,13,63,1,0,0,9,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-61-5-9-61-0]"
"830163",391799,2,2008000495616,4,13,61,2,0,0,9,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-73-0]"
"830793",392064,1,2009001099264,1,1,48,2,61,0,9,2,3258,3258,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0-1-0]"
"830794",392064,2,2009001099264,4,13,22,2,0,0,11,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"830795",392064,3,2009001099264,4,13,27,2,0,0,10,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0]"
"834956",393803,1,2008000626688,5,15,77,1,0,0,5,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-61-8-72-0]"
"834957",393803,2,2008000626688,5,15,76,2,0,0,4,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-5-0]"
"834958",393803,3,2008000626688,1,1,52,2,44,0,11,2,588,20587,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-72-15-61-0]"
"836948",394760,1,2010000261120,1,1,31,2,92,0,9,2,944,20943,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-1-0-61-61-61-61-0]"
"841631",396763,1,2010000916480,1,1,50,1,42,0,6,2,1012,21011,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-61-5-0]"
"847873",399345,1,2011000602624,1,1,47,1,92,0,11,2,1241,21240,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"847874",399345,2,2011000602624,2,4,47,2,61,0,13,2,914,20913,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"847875",399345,3,2011000602624,3,11,19,2,31,6,9,2,555,20554,2,216,20215,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-2-0-411-0]"
"847876",399345,4,2011000602624,6,16,16,2,45,5,7,2,589,20588,1,1157,21156,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[0-3-0-8-0]"
"847877",399345,5,2011000602624,7,19,14,1,0,4,4,0,0,0,1,1094,21093,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"848399",399557,1,2008000626688,1,1,53,1,42,0,9,2,1109,21108,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"848400",399557,2,2008000626688,4,13,51,2,0,0,9,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"848401",399557,3,2008000626688,2,4,26,1,72,0,9,2,587,20586,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-0]"
"848402",399557,4,2008000626688,2,4,25,2,72,0,9,2,1078,21077,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"848403",399557,5,2008000626688,2,4,22,1,72,0,9,2,925,20924,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"848404",399557,6,2008000626688,6,16,17,2,45,5,6,2,1053,21052,1,944,20943,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"848405",399557,7,2008000626688,8,21,3,1,0,0,1,0,0,0,1,636,20635,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"849086",399836,1,2011000995840,5,15,84,1,0,0,5,0,0,0,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"849087",399836,2,2011000995840,2,4,23,1,44,0,9,2,1105,21104,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-1-0]"
"849088",399836,3,2011000995840,3,9,19,2,0,6,11,0,0,0,2,922,20921,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-2-5-5-5-0]"
"849701",400111,1,2009000443904,4,13,25,2,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"849702",400111,2,2009000443904,1,1,25,1,51,0,9,2,410,20409,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-1-5-0]"
"849703",400111,3,2009000443904,7,20,6,1,0,2,1,0,0,0,1,1084,21083,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"849704",400111,4,2009000443904,8,21,0,1,0,0,0,0,0,0,2,921,20920,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"853470",401808,1,2010000392192,4,13,57,2,0,0,14,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-0-9-8-0]"
"853471",401808,2,2010000392192,4,13,63,1,0,0,4,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
"854831",402340,1,2007000940544,4,13,46,1,0,0,11,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-0-411-0-5-0]"
"854832",402340,2,2007000940544,4,13,41,2,0,0,11,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0]"
"854833",402340,3,2007000940544,7,19,11,1,0,4,2,0,0,0,1,1082,21081,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-9-9-8-0]"
"854834",402340,4,2007000940544,7,19,9,2,0,3,2,0,0,0,1,1108,21107,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-3-8-0]"
"856385",403035,1,2008001150976,1,1,48,1,42,0,13,2,1038,21037,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-61-1-0]"
"856386",403035,2,2008001150976,4,13,48,2,0,0,13,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-61-42-61-8-0]"
"856387",403035,3,2008001150976,6,17,17,2,0,5,7,0,0,0,1,944,20943,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-3-0]"
"856388",403035,4,2008001150976,7,19,13,2,0,4,4,0,0,0,1,1231,21230,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0]"
"858367",403815,1,2009000050688,5,15,74,1,0,0,9,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-5-0]"
"858368",403815,2,2009000050688,5,15,71,2,0,0,9,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"869804",408770,1,2008000102400,1,1,52,2,55,0,15,2,1467,21466,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-42-5-42-42-42-0]"
"870676",409102,1,2010000392192,1,1,62,1,61,0,16,2,1286,21285,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-1-0-8-0]"
"870677",409102,2,2010000392192,2,4,61,2,61,0,9,2,812,20811,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-61-61-5-0]"
"871190",409296,1,2011001257984,5,15,82,1,0,0,11,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"871191",409296,2,2011001257984,5,15,80,2,0,0,9,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
"871651",409496,1,2008000888832,5,15,71,1,0,0,11,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-0-5-72-0]"
"871652",409496,2,2008000888832,1,1,67,2,44,0,10,2,464,20463,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"873105",410140,1,2008000495616,4,13,61,1,0,0,10,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0]"
"873106",410140,2,2008000495616,4,13,61,2,0,0,9,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-61-5-5-72-0]"
"877327",411944,1,2011001257984,4,13,59,1,0,0,9,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-5-62-0]"
"877328",411944,2,2011001257984,1,1,58,2,31,0,10,2,1285,21284,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-1-0]"
"881214",413368,1,2007000940544,1,1,40,1,52,0,14,2,583,20582,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"881215",413368,2,2007000940544,1,1,33,2,62,0,13,2,1244,21243,0,0,0,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-411-9-8-62-0-411-0-6-0]"
"881216",413368,3,2007000940544,8,21,3,1,0,1,1,0,0,0,1,1013,21012,-1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-3-0-6-0]"
"889254",416318,1,2007000154112,1,1,50,1,22,0,12,2,1071,21070,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-5-72-5-5-5-62-0]"
"899665",420687,1,2011001126912,5,15,79,2,0,0,9,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-8-0]"
"899666",420687,2,2011001126912,5,15,79,1,0,0,9,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-72-8-0]"
"899853",420772,1,2007000547328,1,1,36,2,54,0,11,1,1057,21056,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[0-412-1-0-411-0]"
"899854",420772,2,2007000547328,1,1,34,1,32,0,9,1,1057,21056,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-73-0]"
"899855",420772,3,2007000547328,7,20,5,2,0,2,1,0,0,0,1,999,20998,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"[0-3-0]"
"899856",420772,4,2007000547328,8,21,2,2,0,0,0,0,0,0,2,1057,21056,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"906039",422966,1,2008000102400,1,1,52,2,55,0,15,2,34,20033,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-5-5-0]"
"907444",423460,1,2011001126912,5,15,76,1,0,0,12,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-9-62-0]"
"907445",423460,2,2011001126912,5,15,74,2,0,0,10,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0]"
"907446",423460,3,2011001126912,6,17,18,1,0,5,7,0,0,0,1,1246,21245,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-3-72-0-73-0]"
"909875",424246,1,2007000154112,5,15,74,1,0,0,16,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-5-0]"
"912298",425179,1,2007001202688,4,13,29,2,0,0,8,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-61-5-5-5-61-9-0]"
"915636",426646,1,2011000733696,5,15,75,2,0,0,9,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-9-72-0]"
"915637",426646,2,2011000733696,5,15,77,1,0,0,5,0,0,0,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"916442",427045,1,2008000757760,5,15,94,1,0,0,13,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-42-0]"
"921042",429192,1,2010000130048,1,1,39,2,53,0,9,2,1135,21134,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-8-9-0-5-7-0]"
"921043",429192,2,2010000130048,4,13,61,2,0,0,6,0,0,0,0,0,0,-1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-71-73-0-5-7-0]"
"924260",430480,1,2009000837120,4,13,63,1,0,0,14,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-0]"
"924261",430480,2,2009000837120,4,13,62,2,0,0,10,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-5-8-72-0]"
"929620",432806,1,2008000495616,4,13,38,1,0,0,11,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-8-0-9-0]"
"929621",432806,2,2008000495616,1,1,34,2,62,0,11,2,1171,21170,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-8-72-0-9-0]"
"929622",432806,3,2008000495616,8,21,2,1,0,0,0,0,0,0,2,1097,21096,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"929623",432806,4,2008000495616,7,19,10,2,0,4,2,0,0,0,1,1097,21096,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-9-0]"
"931056",433472,1,2008000233472,5,15,68,1,0,0,9,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-9-0]"
"931160",433512,1,2008000626688,1,1,56,1,61,0,14,2,812,20811,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-15-15-15-0-15-15-0]"
"931161",433512,2,2008000626688,1,1,50,2,61,0,10,2,922,20921,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"931162",433512,3,2008000626688,1,1,25,1,61,0,14,2,944,20943,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0]"
"934856",435248,1,2011001257984,1,1,49,1,56,0,9,2,1384,21383,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-1-0]"
"934857",435248,2,2011001257984,4,13,37,2,0,0,9,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-42-42-5-0]"
"938867",437114,1,2007000678400,1,1,62,2,72,0,6,2,1362,21361,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-1-0-9-0]"
"938868",437114,2,2007000678400,4,13,40,1,0,0,5,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-5-5-8-0]"
"941253",438070,1,2007000285184,5,15,74,1,0,0,6,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"941254",438070,2,2007000285184,5,15,72,2,0,0,7,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0]"
